x,y,z
100953.045,117441.289,12
96849.628,110856.899,33.0839996
103970.906,111919.309,152.7144831
99372.955,114969.885,74.4491662
95851.476,114297.269,13
95619.433,96206.103,16.3
101320.244,111942.724,64
93419.543,102864.65,23.3256371
97328.393,91478.426,136.9302015
99587.352,113368.944,41.8720057
102704.63,112584.375,51.673997
94425.43,94998.48,85.4829619
96779.067,109183.694,95.5777709
97734.664,91658.814,156.7104984
105000.475,118690.228,14.6
93551.715,112615.863,22.1854156
103832.342,117329.629,12.5
96983.715,95418.123,27.7397701
98973.084,115451.64,15.7
103007.057,112310.736,12
95777.563,118275.693,40.4169426
95461.8951,108981.047,40.2637063
99002.067,105464.499,57.5221252
99738.284,113927.404,9.5
98341.95,107273.063,194.0661712
95131.047,101586.696,17.7710469
92906.385,95355.39,24.0252877
99441.043,113310.156,31.0366317
99393.447,106407.739,24.9328003
99625.195,111970.076,79.4368577
102765.1,118681.72,13.7
100663.834,115026.738,15
104383.836,110232.054,120.8801494
101393.244,99075.433,49.6902332
94395.7491,99440.8394,11
97049.787,110769.12,27.1628857
91696.2987,94657.373,7
101916.798,105144.41,214.4027451
94802.818,86945.069,23.3921303
96281.965,106428.25,61.6193049
105790.752,118935.19,31.0366317
101097.679,103182.174,45.8740105
91196.679,97161.022,25.539299
90655.302,99714.329,49.2474683
96939.655,94905.761,26.0282174
101919.197,103077.124,7.2
96149.7712,117817.2373,10
98446.025,116653.665,19.7335574
95050.023,113634.417,14
93980.788,108445.627,32.8667933
97070.015,114070.319,15
97568.553,94317.92,41.3821756
94798.712,114680.181,38.5865289
94037.756,95756.899,7
97646.08,94020.95,16
103611.467,111993.128,11
98000.957,114874.297,26.7949192
92179.191,104583.608,36.7978942
104480.091,115627.874,18.1041469
96055.067,110554.49,19.1552889
91859.402,100075.795,14
99734.741,114224.987,114.2825453
97146.712,108369.87,35.2653961
105567.403,111761.103,9.8
99709.922,106772.469,38.8407136
96651.211,106612.807,37.6768303
92402.24,106970.08,29.767395
93476.48,107652.322,60.0582607
91984.272,100488.666,26.4307121
98290.89,108497.157,33.3846902
94154.183,97261.563,22.0226301
103181.216,114347.374,26.9337643
99706.231,112854.202,48.5700109
95737.051,95392.69,15
101019.823,117327.473,60.1590006
97108.423,118239.814,117.7516003
99329.975,106673.672,140.3630745
91713.553,90625.677,17
94381.3636,97335.7289,13
97473.606,94618.554,25.5051508
91068.294,109885.002,164.238807
100321.236,104969.625,8
96272.761,94924.086,17
101469.552,99103.922,11
104206.5567,119667.2629,17
89437.719,106078.407,25.9319455
101523.141,108789.388,36.0194073
93401.251,103878.698,11
102071.623,103098.643,363.2710752
97384.786,113095.868,13.3
102550.847,115241.111,22.1854156
100864.884,101613.734,58.619814
101100.161,114328.915,14
97128.987,100532.714,20.7720002
90802.513,101964.702,47.1106346
101466.525,100797.974,34.1807628
91874.248,105057.143,47.4924493
96129.4217,107802.1521,81.4368294
103238.736,111842.826,12
100865.807,117372.666,37.0941002
97783.467,106816.172,50.0291918
94982.085,114432.825,17
99084.423,106088.444,68.6380122
98567.721,106932.1,116.7957739
94648.765,92475.187,60.1590006
99783.9099,114149.5529,31.0397327
97918.892,111561.755,22.454043
103605.084,111332.125,17
91473.422,104568.8209,21.7778488
105129.608,110708.045,35.0856528
95040.223,89593.018,7
86331.343,104386.902,25.51491
95742.112,106152.195,48.2223303
101875.165,103119.855,41.5864405
97746.021,93668.494,16
94266.615,114127.075,65.586439
94037.087,95756.756,12.5
100880.52,98925.358,19.7486218
95829.626,97895.81,8
103744.148,113319.197,42.5319044
98249.322,106209.068,83.5002975
95148.22,107393.231,36.6475655
97772.761,107668.912,55.5472087
96939.2496,90394.3828,17
95855.831,94008.279,35.619337
95604.529,96338.896,11.3
98171.176,91546.437,10.5
98741.569,92158.674,23.3290666
96760.882,105865.138,69.6103595
94431.625,94935.705,53.3355293
91902.786,97512.491,12
95443.315,111549.504,46.5460531
102084.383,122152.024,17
98615.313,107554.869,7.1
98359.5394,106814.3263,10
104526.459,123575.181,68.5295696
98131.836,111814.658,15
89693.147,102107.627,21.2191651
96519.6814,101579.8456,12
97843.107,95111.537,33.690141
94866.691,105422.761,36.7128425
97521.069,91553.021,84.0286524
94528.819,103875.759,30.8291822
94658.8177,104475.9108,81.4368294
102838.21,106953.971,44.8804901
100717.2448,106706.107,8
96996.727,107868.39,12
93456.699,103374.2,33.6310303
95133.059,89506.019,18.1755002
100315.268,111880.046,222.4204361
95202.167,99341.814,38.9051521
100914.328,101582.828,43.5437283
95493.648,90981.835,86.4269019
99004.663,97767.731,77.4296334
91435.5334,106191.083,18.6052272
98764.47599999,108409.77899999,16
97784.4061,110507.5788,14
101682.95,114711.814,36.8413258
91894.439,105508.209,24.6935325
91406.852,105492.818,24.0098097
98190.282,93399.402,21.0556502
101853.647,103121.322,74.2310241
97882.351,105595.215,92.416122
91467.862,97170.965,20.4173967
99573.574,113458.657,16
98192.752,94284.429,17.5730856
100967.454,101870.505,54.0601607
91817.111,90599.46,16
98844.768,114556.061,41.1799545
105237.498,113681.331,19.2078478
94000.914,95748.577,7.5
94453.306,104484.563,52.1285887
90672.095,98236.622,147.7346159
94851.075,89843.455,250.1080217
99079.622,113788.04,48.4374507
101243.932,112029.451,80.4944917
104140.3149,122356.1842,10
96596.817,110982.145,12.9
101553.702,99056.37,12.5
94409.412,94381.344,8.3
96418.971,107769.663,77.8976104
101844.693,103237.797,9
97591.221,91401.831,35.6550843
101980.742,103085.234,7.5
102968.117,107428.669,14
90461.844,101353.213,148.1385778
102004.082,103037.62,12.3
101888.105,103231.299,28.2818358
97311.904,101273.007,44.4426092
95343.128,100158.36,40.7304369
96324.139,113308.169,41.5192165
91721.6775,107478.3686,10
101612.233,105891.958,88
104003.6123,110781.319,41.6386898
101503.851,100552.417,11
93191.429,105142.884,35.0374701
94744.772,108319.443,8.6
98584.424,107222.783,25.8806788
100867.7005,111815.8844,15.7
96945.361,118246.857,50.2082171
94293.715,107548.073,15.5
101532.336,102754.53,15
103804.268,110279.35,57.31323
90770.631,97959.374,41.5192165
95621.453,90230.376,39.0518717
102917.501,107170.385,68.2454504
97726.061,93637.126,33.5987709
91088.984,98690.0664,16
91429.08,108418.408,56.7163407
101489.855,113074.648,81.4390344
104803.134,114855.589,125.6354414
97731.168,106803.276,66.0687967
99737.925,106847.124,66.3631899
95522.44,90439.577,19.4380309
92480.777,104153.267,23.7876409
89186.8219,100046.4644,10
96669.694,116481.795,56.9079009
91128.158,100946.216,16.5
101766.669,107161.07,49.9753679
98380.58,114986.485,26.9795922
101328.954,99563.384,8.1
95191.1695,107229.4769,10
99913.18,115426.843,10.5
104480.821,115890.512,50.4171914
97712.236,98212.259,15.5
100212.771,110812.766,75.0324187
95032.23,112018.064,9.8
103756.334,118836.88,58.4105754
105003.848,117807.754,17
95136.96,90748.86,22.951961
100021.09,111764.538,29.8442742
98226.163,110893.423,47.7772566
100881.556,117361.401,38.0094572
96751.102,95561.469,8.5
101756.87653436,115225.33764782,40.2637063
99475.192,113756.163,61.9198095
103197.113,119062.224,20.3128084
104171.834,123700.584,10
102221.897,115735.803,14
99148.48,103296.855,67.6092653
93241.889,103043.603,28.460211
92904.836,109537.609,60.069451
95631.399,100191.885,11.4
104657.624,117741.615,3.5
98490.516,94755.005,14
98042.942,111596.164,22.454043
100561.325,122733.9194,16
98313.919,111653.397,15
92462.0741,106450.1022,54.962407
99737.094,113951.899,43.5371054
93515.573,104671.589,130.8449333
97798.717,111544.67,8.5
96677.216,111819.713,28.7597902
92238.311,105170.386,118.7622219
90586.342,101152.724,218.9568707
98243.692,93508.921,20.3468435
94810.637,100615.556,15.5
97151.934,116836.586,31.2390061
98016.6508,117383.4477,16
104398.277,123419.373,27.784342
96978.188,95638.208,15
92401.7835,103028.2986,11
104911.981,115691.16,37.9494207
92687.074,106283.272,77.0035208
95426.27,113638.753,12.2
104624.551,124123.855,64.6685564
105691.261,118308.718,8.4
99070.439,93666.714,59.8951488
100955.511,117505.904,39.421667
103973.13,116215.264,20.8515999
101639.004,114034.867,7
97998.784,114850.264,37.070729
103839.607,119576.94,47.1273775
97992.2,98781.192,14
97820.5241,113929.9833,14
101916.285,103080.766,16.4
105469.179,113277.011,262.7482448
102662.893,116747.009,155.4375199
99980.2026,112895.4602,21.0556502
104033.142,124489.429,13
92117.398,104688.346,90.2869509
104637.788,113401.915,21.9619403
96871.268,90654.585,16
102188.712,107271.553,32
99883.501,107501.26,22.1080563
97277.821,91650.064,278.5400582
106002.053,111978.055,30.5478277
97931.13,114874.068,33.7717459
88916.939,104476.261,29.9133708
100076.12,111746.166,45.5679868
96096.57699999,105737.908,20.3468435
94388.366,94912.175,17.7710469
96737.811,107651.961,7.3
90879.031,101057.602,105.0657781
94836.41,89637.155,7
99661.071,113179.167,12.8
97946.398,111518.142,23.3921303
99753.7,94065.651,61.0564553
101110.55,110976.335,19.3007765
88090.471,102111.721,7.1
98099.96,92600.36,16
98920.2843,92093.7546,22.2849798
103694.291,112480.47,9.3
97063.249,95856.861,15.3
99759.227,107898.343,42.728622
104882.177,115698.731,39.7666214
97156.622,93894.466,21.3622069
100045.915,104428.544,13
96466.175,105558.003,9
101807.203,102889.829,17
95286.016,113289.704,9.5
99788.1899,114274.9371,17
92433.781,112643.08,7
92732.922,113941.424,102.7959591
97927.508,106480.488,65.8997396
96403.665,100941.128,10
99989.359,112987.923,44.5401029
96966.736,95487.553,14
97969.808,93308.251,16
95249.686,89586.449,62.1517216
97718.925,91762.702,145.7891844
104347.779,113091.889,3.5
102242.649,118445.103,19.0298922
98992.84,107303.83,201.2362293
101384.321,99082.4,21.1445697
101001.863,114417.764,92.3178601
103638.999,118632.224,36.983450499999996
96856.379,95093.572,8.3
91517.719,102110.901,56.6123974
92717.555,113936.452,14
98461.346,98449.178,35.0529566
105718.907,118375.009,10.5
95774.515,115050.73,13
95233.079,95285.92,21.689939
101469.22,99100.484,17
89675.865,105422.19,12
99654.922,93467.13,7.2
101445.241,111252.609,16.5
99684.765,113367.928,11
103292.107,118637.323,10
102238.42,109661.12,9
91670.688,97152.76,32.1644033
101451.382,102054.453,71.1008357
102902.043,125275.078,32.4150657
100215.634,113650.458,139.4821546
96764.749,118129.294,51.673997
98793.667,111702.012,44.3708312
90317.724,105627.817,17.9920233
97890.344,93648.222,21.6118886
92907.8108,105155.3941,19.8293179
97616.3,114005.278,47.0575186
104798.372,116568.545,52.2816275
95178.9701,112305.5433,11
98653.28,107063.842,175.942169
101884.369,103144.017,7.6
104046.331,120689.239,37.7600757
91229.988,96991.601,50.4511069
100314.125,97607.868,27.8442087
96719.798,118118.073,27.9175272
91298.8977,98204.9919,25.9986318
101386.834,99538.421,27.6503365
95020.167,102882.569,44.055411
91773.302,90636.888,31.9804497
102368.766,111687.825,35.0327368
95115.629,104475.187,48.0641438
100205.06,114464.838,78.8888811
91316.94,105183.719,15
97227.112,102610.251,16
96020.4,92953.22,7
97587.481,105683.175,17
97950.071,93494.994,14
99561.294,100379.314,19.296651
102625.523,106099.41,4
94317.202,94405.392,37.8643799
94984.548,114569.389,23.7876409
101385.419,99546.117,7
97178.875,113080.692,16.2
96482.024,108735.622,46.5460531
98609.614,92344.488,11
101545.098,99111.72,29.7958488
89910.949,109272.161,10.5
98953.103,93121.869,29.5504551
96902.846,95560.079,12
93831.625,100065.074,7.1
91786.296,97194.533,10.3
95460.376,100630.041,70.8199893
101320.272,109276.422,13
97422.548,104920.915,20.124004
93977.954,95763.336,37.1167524
106152.552,117870.916,60.2534805
100313.933,97734.9,20.9567639
95068.977,103205.81,7
100771.645,96760.171,191.5225214
101885.498,103198.798,13
92710.426,98241.943,12.8
104216.658,116713.621,15
91497.952,100199.919,29.6565832
97319.103,117336.745,18.8547773
89654.959,104110.367,10
98463.514,98407.443,25.8638598
97956.996,93359.047,25.34973
92809.862,113746.739,147.0065874
100310.161,105951.854,16.8
101838.939,103154.578,7.5
95380.699,89495.651,69.1100766
99027.05,93858.701,40.0088792
91723.224,97830.427,19.0122975
98782.747,117183.468,12
104295.5,115351.62,81.4368294
98569.906,116593.332,17
95413.124,89377.525,28.2396151
95710.144,114638.119,23.6992856
105023.211,113229.624,14
97908.284,111566.434,16
92531.3498,108488.2945,15
99558.615,106886.039,17.970713
93771.695,112854.667,8
93470.4,107890.117,13.8
99490.813,110798.638,23.1164751
96912.998,95943.468,15.4
91135.82,111014.45,54.962407
102491.658,116367.636,39.8109172
97828.7289,117263.2524,9.5
89003.047,104337.105,32.1644033
99054.159,106148.354,112.3866458
96263.1687,88554.389,17
97602.105,87812.492,31.7447208
90598.45,98233.13,24.5851874
91286.153,97455.973,27.7397701
101507.135,100541.55,37.4758498
95923.356,112880.537,18.1041469
99529.737,112316.28,18.4931801
95379.886,89439.871,30.9189836
101022.499,113434.179,39.6731635
95127.775,113934.069,34.6981962
99561.801,106869.249,137.4188068
96568.751,106661.671,189.8709372
101981.784,103078.074,17
101770.235,102862.881,19.7390585
103021.98,106101.738,38.9051521
97424.829,95190.95,9.2
102983.412,117240.318,17
95105.354,108455.74,58.9928101
106078.33,111985.099,14.5
101090.001,117570.416,8
92151.05,100582.937,76.5410187
97842.558,91963.031,72.6756764
101867.48,114938.49,25.2231186
96583.649,108687.912,57.6560381
101552.221,111593.906,134.1574862
99694.704,114231.653,8.8
96595.1157,114843.6812,31.0397327
95791.667,113637.961,17
92960.608,114302.767,320.1950542
101226.409,101875.192,59.2461321
96604.882,97321.435,26.6224987
101270.364,113850.4,20.8851805
98395.2424,103292.883,16
104314.234,115238.216,58.576952
86054.1542,100846.1583,9.8
90848.731,110380.559,73.8725751
96290.482,117953.702,8.8
101468.891,99014.364,14.5
102255.089,103425.13,44.5129826
101931.645,103092.41,8.3
97240.406,104656.611,16
86747.54,101763.57,7
100955.501,117551.944,17.4297789
94029.472,95758.609,39.2696396
86915.63,103331.353,8.2
91498.982,107570.589,7
95602.933,110386.589,49.505607500000004
89168.4994,104153.553,19.8293179
86254.151,104344.812,9.8
93719.943,102749.28,32.4737528
98509.832,114909.467,7.1
100428.66,111817.013,45.3649196
100073.187,115451.415,10
102945.817,113944.037,26.8036694
96979.588,95404.411,23.3256371
100333.043,108319.796,74.8241641
101995.852,103015.243,7
101796.873,103980.023,19.7962306
97658.178,110737.963,32.6740236
89898.522,97725.456,19.0047286
102250.038,111491.267,22.3965374
97275.926,91602.92,182.4865336
101838.707,103131.002,39.5535834
106464.453,115387.295,10.5
104465.017,123082.362,46.9353307
89711.347,103833.107,19.7001851
99115.51,108123.425,126.5486755
88815.672,100766.772,20.0127301
100867.056,112335.681,7
93282.86,101415.632,23.7306573
99603.061,113032.725,26.0286248
97119.478,99868.182,13.5
91656.388,97963.268,24.4627466
101218.223,101577.874,17.8451528
101478.338,113036.12,226.3535485
99629.945,104065.699,56.5015651
100842.378,112605.102,10
99561.394,114051.041,25.424481
104060.58,123429.056,22.3832057
96378.272,114406.399,21.262425
100878.482,117389.348,35.2764749
103631.834,118664.333,44.2900769
98722.773,111962.309,68.1615895
97126.432,95863.192,19.4025941
105984.451,114161.125,50.4511069
100982.407,102068.084,81.5424886
89827.826,105413.802,9.5
101581.133,115939.743,24.7608823
91881.7436,107459.4935,15
102030.939,103057.643,12.2
99098.2141,93049.8025,11
104021.508,110154.301,94.4203866
90887.5632,100772.5476,11.9
95186.521,87151.852,19.1552889
90167.556,110566.218,9
91561.231,98287.303,119.3086133
95652.2,94372.08,7
101751.244,115700.698,20.7045431
88755.6808,104244.4174,12
98150.325,91491.418,9
91354.505,107303.587,15
97683.3043,102800.2805,16
99695.403,113229.943,9.1
101500.489,98958.84,23.6308861
99874.9582,114332.2708,38.5865289
97175.681,99258.85,33.0049748
93228.22,108275.044,51.0981511
101443.439,111331.062,134.6336329
97587.016,91401.531,27.9175272
96855.737,95137.822,7.9
105120.441,114352.504,36.7641024
89024.466,101060.271,12
99236.852,105606.281,51.6846626
105269.02,109916.434,31.0397327
93918.182,105333.847,34.01988
97629.625,94066.49,16
98406.87,92924.267,44.055411
99016.266,106848.296,7
94263.328,94441.376,43.0966338
101019.318,99270.683,39.9285661
99523.168,113979.117,25.424481
95459.997,111226.532,46.0767132
97863.446,91914.115,61.4185598
102300.95,108587.458,231.040305
96684.494,105434.841,75.9972894
89522.271,101554.51,13.5
94245.687,102130.936,15.5
92451.348,102880.415,38.7657425
98838.782,106607.388,15
92225.42,89354.2,17
93715.9782,105729.9648,12.3
95747.482,96300.115,11.4
95372.261,89056.237,17
101905.55,103179.108,81.2099728
97162.3,96046.046,178.0914741
99605.601,116261.815,22.1628413
95429.789,107037.85,95.6751693
104032.1536,110001.4068,16
102254.673,113638.208,132.8119139
95992.079,101322.308,13
97918.6585,96281.1514,33.0343984
103674.552,124656.903,22.275367
95765.25,105991.284,22.275367
101575.3,99104.849,9
100258.877,112913.199,10
98129.948,107835.37,23.7139808
97199.444,97502.866,201.8502513
96600.0967,114908.0568,56.5752922
88410.5053,100253.9769,12
90494.527,97972.679,8.5
95774.231,118276.116,31.8952679
99081.956,116905.123,31.0366317
96373.451,96483.234,16
97289.738,95714.197,33.2816747
97575.474,104287.913,20.9247693
93422.751,106824.851,23.0942282
94563.39,103313.876,34.7278344
94736.436,113799.257,17
100942.5964,117750.8026,17.3826279
96637.734,93098.605,69.4796164
101437.282,99109.403,13
96904.464,112839.271,31.9254815
101473.99,107558.123,208.4823663
93868.535,103044.358,66.1869599
93857.9799,108837.461,15.5
87042.923,101466.189,34.4019145
106200.789,114091.231,20.5417458
89603.793,101039.085,40.8490027
93831.491,95565.306,79.2761692
99019.933,93785.452,22.0277055
103419.048,115848.076,21.6060714
96615.018,114493.772,71.2207722
98893.457,94745.002,16.3
100237.54,113425.695,46.5460531
